-3.776034999999999808e+00,-2.078108999999999984e+00,6.291678000000000281e+01,7.899824039425727973e-01,-3.733902149894608780e+00,-2.924005320481422032e-01
-3.843939999999999912e+00,-2.112093999999999916e+00,6.381519000000000119e+01,6.353646570454648534e-01,-3.780268795289730033e+00,-4.712169081680900873e-01
-3.912602000000000135e+00,-2.145353000000000065e+00,6.469786000000000570e+01,5.456080153065648863e-01,-3.856538841857360733e+00,-6.242728624731811449e-01
-3.978228000000000097e+00,-2.173834999999999962e+00,6.556672000000000367e+01,5.972325963587156172e-01,-3.927195100475595613e+00,-6.336737914461113563e-01
-4.046624999999999694e+00,-2.201408999999999949e+00,6.642162999999999329e+01,5.529205136517005847e-01,-4.019995501901800772e+00,-7.169335626691910601e-01
-4.114442000000000377e+00,-2.230821999999999861e+00,6.726454999999999984e+01,5.216278350455390012e-01,-4.104597349280151519e+00,-7.927667300867839995e-01
-4.179993999999999765e+00,-2.258366000000000096e+00,6.809327999999999292e+01,4.631943082407686263e-01,-4.197674406058948371e+00,-7.769473882345938609e-01
-4.244856000000000407e+00,-2.283310000000000173e+00,6.890994000000000597e+01,4.204002072768027731e-01,-4.281097302866206711e+00,-7.514075828252655409e-01
-4.313020999999999994e+00,-2.307844999999999924e+00,6.971424000000000376e+01,3.032010107927864961e-01,-4.359986801343321616e+00,-8.767743395194548262e-01
-4.381935000000000358e+00,-2.329476000000000102e+00,7.050799000000000660e+01,4.316288749176024758e-02,-4.425598814504975387e+00,-9.643300567842842952e-01
-4.445509999999999629e+00,-2.355391000000000012e+00,7.128436999999999557e+01,-4.466366983621397613e-02,-4.532405006101855705e+00,-1.101697583880773212e+00
-4.514874999999999972e+00,-2.382090999999999958e+00,7.203735000000000355e+01,1.561923051555995368e-01,-4.621039618931966686e+00,-1.291734402711639307e+00
-4.580210000000000115e+00,-2.409730999999999845e+00,7.276791000000000054e+01,5.946621143859104341e-01,-4.690942345891056853e+00,-1.357468712693402635e+00
-4.644343000000000110e+00,-2.432981999999999978e+00,7.348064999999999714e+01,9.206436152791479532e-01,-4.781602929154010084e+00,-1.317452512897284045e+00
-4.709494000000000291e+00,-2.459522999999999904e+00,7.417538999999999305e+01,1.049003614605938939e+00,-4.803207914257527911e+00,-1.369700334655787444e+00
-4.775730000000000253e+00,-2.490276999999999852e+00,7.485147000000000617e+01,8.640658319437273249e-01,-4.845332841910024335e+00,-1.494709746601052602e+00
-4.837514999999999787e+00,-2.525955000000000172e+00,7.550744000000000256e+01,6.709757138449884417e-01,-4.918214231669248093e+00,-1.551475479205109975e+00
-4.891888999999999932e+00,-2.556653999999999982e+00,7.613827999999999463e+01,8.385674273443763926e-01,-4.997220599318718648e+00,-1.385987636168644288e+00
-4.937676999999999872e+00,-2.585468999999999795e+00,7.675010000000000332e+01,1.082423986873798150e+00,-5.008806987870159766e+00,-9.561714006391199838e-01
-4.985837000000000074e+00,-2.616741999999999901e+00,7.734408999999999423e+01,1.390583244052303602e+00,-4.968878713164022187e+00,-7.188838563779317292e-01
-5.039037999999999684e+00,-2.646047999999999956e+00,7.792534000000000560e+01,1.428071921855259108e+00,-4.796687612941869183e+00,-8.136114105471700109e-01
-5.092731999999999815e+00,-2.675698999999999828e+00,7.849464000000000397e+01,1.268098724083826179e+00,-4.564489457149220719e+00,-1.115743557138505260e+00
-5.133801000000000059e+00,-2.701839999999999797e+00,7.904953000000000429e+01,1.082212612695286902e+00,-4.307862923559677704e+00,-1.035401388099625120e+00
-5.159772000000000247e+00,-2.729207000000000161e+00,7.959229999999999450e+01,8.340981731506131869e-01,-4.011497153569817620e+00,-7.557563745147222178e-01
-5.183356999999999992e+00,-2.756800000000000139e+00,8.012304000000000315e+01,5.629037404339205519e-01,-3.569486373850391470e+00,-4.870099749156679425e-01
-5.208268999999999593e+00,-2.780022000000000215e+00,8.063455000000000439e+01,6.112608016237968123e-01,-2.968044260036286630e+00,-6.439692152403667658e-01
-5.235209000000000223e+00,-2.801727000000000078e+00,8.113537999999999784e+01,6.415513191135746585e-01,-2.110968628753348231e+00,-9.546517890469650158e-01
-5.248891999999999669e+00,-2.822087999999999930e+00,8.162286000000000286e+01,6.071176581322055288e-01,-1.085958631453200152e+00,-1.236041077789249210e+00
-5.236828000000000038e+00,-2.839862999999999804e+00,8.209700999999999738e+01,5.677362540996085949e-01,1.485496645696525730e-01,-1.140764764418424670e+00
-5.207468999999999681e+00,-2.859306000000000125e+00,8.255594000000000676e+01,5.024677689829325500e-01,1.598880015331537674e+00,-9.136891353017516648e-01
-5.163542999999999772e+00,-2.878003999999999785e+00,8.300845999999999947e+01,4.037826040866825394e-01,3.257986600290482038e+00,-8.207850342798190812e-01
-5.105620000000000047e+00,-2.895751000000000186e+00,8.345453999999999439e+01,3.052995797100463427e-01,5.121538850244118812e+00,-7.864262605002363404e-01
-5.029560000000000031e+00,-2.911918000000000006e+00,8.388530000000000086e+01,2.471428755446255232e-01,7.211709521414872981e+00,-7.651027276927661047e-01
-4.934649000000000285e+00,-2.926166999999999963e+00,8.431337999999999511e+01,2.366086222610617462e-01,9.572512373344626013e+00,-7.569502052026301220e-01
-4.817296999999999940e+00,-2.942363999999999979e+00,8.472869000000000028e+01,2.238278375266117004e-01,1.215196513376015552e+01,-7.245595773520345784e-01
-4.680938000000000265e+00,-2.961854999999999905e+00,8.511820000000000164e+01,2.749032162348664654e-01,1.494542678514109646e+01,-8.094070076311048467e-01
-4.519192999999999572e+00,-2.980545000000000222e+00,8.550171000000000276e+01,4.060553786814131150e-01,1.804171205297022951e+01,-7.953790238513919197e-01
-4.336344000000000420e+00,-2.995232999999999812e+00,8.585372999999999877e+01,5.077309443044489834e-01,2.133672184606310651e+01,-7.316395167306317671e-01
-4.130088999999999899e+00,-3.006845999999999908e+00,8.620001000000000602e+01,5.967163931399731558e-01,2.481105232182111209e+01,-6.908554538551671120e-01
-3.903865999999999836e+00,-3.018352999999999842e+00,8.652588000000000079e+01,7.308247832277493528e-01,2.842157263522033617e+01,-5.991037402522541022e-01
-3.656379999999999963e+00,-3.030940999999999885e+00,8.681210000000000093e+01,9.511320453573586242e-01,3.211139019917465021e+01,-3.330068548825871333e-01
-3.393066000000000138e+00,-3.048141999999999907e+00,8.709557999999999822e+01,1.068170460702192903e+00,3.579091084120820909e+01,-1.776385712074162182e-01
-3.115393000000000079e+00,-3.063358000000000025e+00,8.734502999999999417e+01,1.085914893503878709e+00,3.943965528557968980e+01,-5.687043856157025616e-03
-2.817803000000000058e+00,-3.074584000000000206e+00,8.759400999999999726e+01,9.298562854590404214e-01,4.305627135486931678e+01,-1.785214273901040982e-02
-2.508137000000000061e+00,-3.084459999999999980e+00,8.782009999999999650e+01,9.787826949518058095e-01,4.661399011463068831e+01,1.369793286138515642e-01
-2.182602000000000153e+00,-3.093148999999999926e+00,8.800812999999999420e+01,1.318266921750488541e+00,5.008975194352421312e+01,5.181087086847264711e-01
-1.847637999999999892e+00,-3.103537999999999908e+00,8.818798999999999921e+01,1.941935089480265830e+00,5.339857462060599858e+01,1.248789681904375781e+00
-1.511055000000000037e+00,-3.116572000000000120e+00,8.834349000000000274e+01,2.048928377644375409e+00,5.657881511031634147e+01,1.318833105604348299e+00
-1.165581999999999896e+00,-3.127426999999999957e+00,8.850203999999999382e+01,1.822233763289657027e+00,5.969657626156158869e+01,1.014631507103627373e+00
-8.110713999999999979e-01,-3.138030999999999793e+00,8.864158999999999367e+01,1.961409063388579899e+00,6.258832945920367052e+01,1.083383739969902892e+00
-4.500222999999999862e-01,-3.146259000000000139e+00,8.874795000000000300e+01,2.959367211243545182e+00,6.521853356278874969e+01,2.135530282540007097e+00
-7.268360999999999572e-02,-3.150457999999999981e+00,8.883995000000000175e+01,5.240934052472065119e+00,6.754571579034272588e+01,4.766510939318008511e+00
3.020916000000000157e-01,-3.156585999999999892e+00,8.893046999999999969e+01,6.475426828670033608e+00,6.962583113843456317e+01,6.207453612155597433e+00
6.763449999999999740e-01,-3.166834999999999845e+00,8.902315000000000111e+01,6.976147703599189676e+00,7.158410856528253419e+01,6.564669605477629233e+00
1.050891000000000020e+00,-3.185173999999999950e+00,8.912502999999999531e+01,5.765588919100395060e+00,7.347669568531181028e+01,5.027316484724988044e+00
1.434582999999999942e+00,-3.205996999999999986e+00,8.921056000000000097e+01,5.298414323260270287e+00,7.517577338906531281e+01,4.362409075524194435e+00
1.832910000000000039e+00,-3.222113999999999923e+00,8.927715000000000600e+01,6.206307520829500213e+00,7.665488352928967686e+01,5.172057120269387909e+00
2.240743000000000151e+00,-3.234217000000000120e+00,8.932949999999999591e+01,8.662852723516161646e+00,7.796248283999067041e+01,7.568999783344203536e+00
2.662749999999999950e+00,-3.232193000000000094e+00,8.937210000000000321e+01,1.245811708855468858e+01,7.901753704957734215e+01,1.098966292984976256e+01
3.089761999999999897e+00,-3.233114000000000043e+00,8.941898999999999376e+01,1.498453208534671788e+01,8.008644497435608400e+01,1.306529458132231269e+01
3.536770000000000191e+00,-3.247012999999999927e+00,8.947221999999999298e+01,1.567073127615776507e+01,8.111089981884255451e+01,1.371036801376235026e+01
4.002127999999999908e+00,-3.269702999999999804e+00,8.952058999999999855e+01,1.585173427240357036e+01,8.201514055122603963e+01,1.420760493836774074e+01
4.475770999999999944e+00,-3.292076999999999920e+00,8.955606000000000222e+01,1.739961676108664079e+01,8.282722884606833702e+01,1.598483639718396887e+01
4.962461000000000233e+00,-3.311657999999999991e+00,8.958341000000000065e+01,2.035775638939658450e+01,8.352059930816511724e+01,1.908243884148683733e+01
5.460048999999999708e+00,-3.327577999999999925e+00,8.960331999999999653e+01,2.454992976664660631e+01,8.407274119147230351e+01,2.333849474379441347e+01
5.974572000000000216e+00,-3.344692999999999916e+00,8.962100999999999829e+01,2.892349703290168605e+01,8.452344394087528201e+01,2.768220605851943006e+01
6.504622999999999600e+00,-3.362740000000000062e+00,8.963826000000000249e+01,3.276180077147936487e+01,8.487912437612425265e+01,3.149123956936114510e+01
7.050380999999999787e+00,-3.379767000000000188e+00,8.965473000000000070e+01,3.592909167228879852e+01,8.511080263908205268e+01,3.465083909788462790e+01
7.614093000000000444e+00,-3.394967999999999986e+00,8.967153000000000418e+01,3.919060124165343240e+01,8.532636741786119217e+01,3.785217790902451185e+01
8.197957000000000605e+00,-3.409305999999999948e+00,8.968784999999999741e+01,4.238129152225488383e+01,8.558871537832433773e+01,4.099608016944279143e+01
8.800912000000000290e+00,-3.426200000000000134e+00,8.970166999999999291e+01,4.612130797395438719e+01,8.568784453430149028e+01,4.474122949144465622e+01
9.420230000000000103e+00,-3.442283999999999899e+00,8.970785999999999660e+01,4.893553956777797964e+01,8.575331115056842179e+01,4.756974067046310495e+01
1.005977999999999994e+01,-3.460291999999999923e+00,8.971666000000000452e+01,5.152195101591189541e+01,8.583624851496813335e+01,5.018207316587132993e+01
1.071457999999999977e+01,-3.477647999999999850e+00,8.971953999999999496e+01,5.422686476763684738e+01,8.588058460194632460e+01,5.292555479495965898e+01
1.138837000000000010e+01,-3.495197000000000109e+00,8.972145000000000437e+01,5.711407977174545181e+01,8.570400382718014498e+01,5.582993473023338993e+01
1.207461999999999946e+01,-3.511617999999999906e+00,8.972017999999999915e+01,5.861277308461928470e+01,8.550679406781989655e+01,5.734441073860335791e+01
1.278190000000000026e+01,-3.529809000000000196e+00,8.972728999999999644e+01,5.822156804298030863e+01,8.536062062536848316e+01,5.695706348875420133e+01
1.350501000000000040e+01,-3.549541000000000057e+00,8.973868000000000222e+01,5.729986420974351802e+01,8.514278296011147518e+01,5.601254323125048984e+01
1.424394999999999989e+01,-3.570044999999999913e+00,8.975239000000000544e+01,5.554795854402070887e+01,8.498376920267808998e+01,5.426048349024948436e+01
1.500259999999999927e+01,-3.595307000000000031e+00,8.977630999999999517e+01,5.403272726085196354e+01,8.478956969283579781e+01,5.284337956319373575e+01
1.577368000000000059e+01,-3.621398000000000117e+00,8.980526000000000408e+01,5.203294216228458424e+01,8.465674597758402342e+01,5.092213307516875176e+01
1.656054999999999922e+01,-3.645849000000000117e+00,8.984338999999999942e+01,4.896966222893608744e+01,8.463061126722809036e+01,4.797954349000411867e+01
1.735472999999999999e+01,-3.669719000000000175e+00,8.988362999999999658e+01,4.673122787275672607e+01,8.451851708671622987e+01,4.579810373043657989e+01
1.815651000000000082e+01,-3.696454999999999824e+00,8.992947999999999809e+01,4.404828714554806623e+01,8.445687531626742839e+01,4.306461904929349771e+01
1.895995999999999881e+01,-3.726996000000000198e+00,8.997884000000000526e+01,4.201660227476158127e+01,8.439408466572197653e+01,4.083716734891872591e+01
1.976819000000000059e+01,-3.758628999999999998e+00,9.003337999999999397e+01,3.932800519501142134e+01,8.454362337485729029e+01,3.779821233192402019e+01
2.058192999999999984e+01,-3.789412000000000003e+00,9.008277999999999963e+01,3.837664178008905935e+01,8.465225813699917978e+01,3.667709624606137453e+01
2.139947000000000088e+01,-3.828200999999999965e+00,9.013240999999999303e+01,3.715465235155600965e+01,8.473363622964886588e+01,3.545544870234211743e+01
2.221734999999999971e+01,-3.869641999999999804e+00,9.018268999999999380e+01,3.563005415262974651e+01,8.483749161522123927e+01,3.408827577382809437e+01
2.303432000000000102e+01,-3.908789000000000069e+00,9.022768999999999551e+01,3.611616310373727146e+01,8.481565940918889623e+01,3.460778637301235960e+01
2.385147999999999868e+01,-3.948710999999999860e+00,9.027374000000000365e+01,3.479919978260163305e+01,8.488427732555699379e+01,3.335942018453766877e+01
2.466659999999999897e+01,-3.991884000000000210e+00,9.031731999999999516e+01,3.401112188058979768e+01,8.495526320442003509e+01,3.257307671385073178e+01
2.547837000000000174e+01,-4.031551999999999580e+00,9.036499999999999488e+01,3.263638223801013538e+01,8.503102513729248813e+01,3.115466928468739027e+01
2.628879999999999839e+01,-4.070674999999999599e+00,9.041152999999999906e+01,3.144732401675745948e+01,8.518695143222511490e+01,2.990109305800365647e+01
2.710009000000000157e+01,-4.110043000000000113e+00,9.045781999999999812e+01,3.068005729409328808e+01,8.540846821416512569e+01,2.913795319823526953e+01
2.790991999999999962e+01,-4.149284999999999890e+00,9.049921999999999400e+01,3.034940626375180983e+01,8.568238164495507192e+01,2.889211988110155005e+01
2.872180000000000177e+01,-4.189371999999999652e+00,9.053736999999999568e+01,3.070167866468736051e+01,8.599186429947069144e+01,2.939720638279522547e+01
2.953343999999999880e+01,-4.227712000000000359e+00,9.056802000000000419e+01,3.174171715811205985e+01,8.636734628851773721e+01,3.058300807760606688e+01
3.034031999999999840e+01,-4.264420000000000321e+00,9.058889000000000635e+01,3.516680867991645698e+01,8.674934907192782418e+01,3.401675249324827632e+01
3.114204000000000150e+01,-4.298961000000000254e+00,9.060259000000000640e+01,4.047603452071570018e+01,8.717428375831435972e+01,3.927562951974331185e+01
3.194323999999999941e+01,-4.332532999999999745e+00,9.060408999999999935e+01,4.980565674903741780e+01,8.756890606029999446e+01,4.856931657908228317e+01
3.274069000000000074e+01,-4.366799999999999571e+00,9.059833000000000425e+01,6.279321418100807506e+01,8.785264615818390155e+01,6.161670043011653775e+01
3.353267000000000309e+01,-4.400924999999999976e+00,9.058651000000000408e+01,7.878819942447866254e+01,8.812439376531453661e+01,7.770775865952042238e+01
3.432424000000000319e+01,-4.430513999999999619e+00,9.056240999999999985e+01,9.822638868546651736e+01,8.807205536539684942e+01,9.719522998165696492e+01
3.511039000000000243e+01,-4.460150999999999755e+00,9.052961999999999421e+01,1.154679578834667240e+02,8.787270766778060249e+01,1.144464279096481221e+02
3.588915000000000077e+01,-4.490465000000000373e+00,9.049003000000000441e+01,1.289580423159373197e+02,8.752990194649402156e+01,1.279105532729529386e+02
3.666362999999999772e+01,-4.519809999999999661e+00,9.044253000000000497e+01,1.389322267321242919e+02,8.711865702795682864e+01,1.378298037975143302e+02
3.743083000000000027e+01,-4.548257000000000438e+00,9.038673000000000002e+01,1.451473282019134103e+02,8.662755286746126160e+01,1.439962137658944812e+02
3.818957999999999942e+01,-4.577147000000000077e+00,9.032361000000000217e+01,1.493617512164913137e+02,8.614106739551006342e+01,1.481775018063320033e+02
3.894048999999999694e+01,-4.607065000000000410e+00,9.025164999999999793e+01,1.527701105573044913e+02,8.564151190692295756e+01,1.515712167188652586e+02
3.968363000000000085e+01,-4.635151999999999717e+00,9.017628999999999451e+01,1.554727987930512541e+02,8.513670972969704565e+01,1.542779503043127534e+02
4.041875999999999891e+01,-4.664019999999999833e+00,9.009175999999999362e+01,1.569421463495017122e+02,8.465033638594579202e+01,1.557719450543823996e+02
4.114574000000000353e+01,-4.692210000000000214e+00,9.000289999999999679e+01,1.577430528066600459e+02,8.422274038412722064e+01,1.566588078887826327e+02
4.186323999999999756e+01,-4.721759999999999735e+00,8.991030999999999551e+01,1.573841611186188914e+02,8.387417929506823100e+01,1.563967069229405524e+02
4.257482999999999862e+01,-4.746578999999999660e+00,8.981610999999999478e+01,1.566349426367092406e+02,8.359492308993689846e+01,1.557621028965267840e+02
4.327463000000000193e+01,-4.770014999999999894e+00,8.972399000000000058e+01,1.563472172162931884e+02,8.340281658673112020e+01,1.555539105588665052e+02
4.395945999999999998e+01,-4.793116000000000376e+00,8.963442000000000576e+01,1.564569635435351529e+02,8.329479905650724447e+01,1.557090020477831729e+02
4.463116000000000128e+01,-4.815262999999999849e+00,8.954649000000000569e+01,1.564702629923139625e+02,8.323253447913670300e+01,1.557181387883291848e+02
4.528497000000000128e+01,-4.837060000000000137e+00,8.946022000000000673e+01,1.559248725233409516e+02,8.324745544796620322e+01,1.551060279483534146e+02
4.592280000000000229e+01,-4.858683000000000085e+00,8.937855999999999312e+01,1.549160382615803258e+02,8.336040512520193602e+01,1.540247589349168322e+02
